"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
33;"진·삼국무쌍8 Empires (중국어(간체자), 한국어, 일본어, 중국어(번체자))";"64,800원";"38,880원";"-40%";"본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다전장에 새겨라 그 삶의 모습을일기당천의 상쾌 액션과 영토 쟁탈이라는 시뮬레이션 요소 양쪽을 즐길 수 있는 Empires시리즈의 신작이 등장진삼국무쌍8 Empires의 포인트종횡무진의 지시로 부대를 지휘 백열의 공성전기존 작품의 전투에서 성 주변 일대를 전장으로 삼아 성을 두고 싸우는 공성전으로 진화했습니다 시시각각 변화하는 전황에 맞추어 계략과 무력을 동원해 어떻게 성을 공격할 것인가를 추구하는 새로운 스타일의 전투를 즐길 수 있습니다무장의 개성과 신뢰로 나라를 강하게 만드는 정략 시스템자신의 선택과 무장들과의 교류가 세력의 성쇠를 결정하는 정략도 건재 플레이어는 군주 장군 재야 등 다채로운 삶을 체험할 수 있습니다 더욱이 본작에서는 수많은 무장들과의 교류가 더 강성한 세력을 만드는 길로 이어집니다드라마틱한 삶을 진화한 편집 기능시리즈에서 친숙한 편집 기능도 탑재 마음에 드는 파츠를 조합해 플레이어의 분신이 될 오리지널 편집무장을 생성할 수 있습니다 진삼국무쌍8에 등장한 94명의 무쌍무장 범용무장 약 700명과 펼쳐 나가는 다양한 이벤트를 통해 당신만의 삼국지 체험을 더욱 드라마틱하게 연출합니다진삼국무쌍8 Empires Deluxe Edition도 판매 중입니다 구입 시에는 주의해 주십시오체험판에서는 공성전을 포함한 튜토리얼과 편집모드를 플레이할 수 있습니다 생성한 편집무장은 동일 기종의 제품판으로 인계 가능합니다이미 해당 게임의 PS4 버전을 보유하고 계신 경우 추가 비용이나 해당 제품을 구매할 필요 없이 PS5 디지털 버전을 보유하실 수 있습니다 PS4 디스크 사본 소유자께서는 PS5 디지털 버전을 플레이하실 때마다 해당 사본을 PS5에 넣으셔야 합니다 PS4 게임 디스크 보유자께서 PS5 디지털 에디션 비 디스크 콘솔을 구매하시면 추가 비용 없이 PS5 버전을 받으실 수 없습니다";"https://image.api.playstation.com/vulcan/ap/rnd/202108/1004/U2MF9DgoD9T6fKu7Bm66HQW8.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202108/1004/q9FZtN7riHcFLqQgo1qhVAnd.png?w=1920";"https://store.playstation.com//ko-kr/product/JP0106-CUSA24459_00-SM8EMPMASTER0000";1
34;"진·삼국무쌍8 Empires Deluxe Edition (중국어(간체자), 한국어, 일본어, 중국어(번체자))";"131,000원";"78,600원";"-40%";"본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다전장에 새겨라 그 삶의 모습을일기당천의 상쾌 액션과 영토 쟁탈이라는 시뮬레이션 요소 양쪽을 즐길 수 있는 Empires시리즈의 신작이 등장진삼국무쌍8 Empires의 포인트종횡무진의 지시로 부대를 지휘 백열의 공성전기존 작품의 전투에서 성 주변 일대를 전장으로 삼아 성을 두고 싸우는 공성전으로 진화했습니다 시시각각 변화하는 전황에 맞추어 계략과 무력을 동원해 어떻게 성을 공격할 것인가를 추구하는 새로운 스타일의 전투를 즐길 수 있습니다무장의 개성과 신뢰로 나라를 강하게 만드는 정략 시스템자신의 선택과 무장들과의 교류가 세력의 성쇠를 결정하는 정략도 건재 플레이어는 군주 장군 재야 등 다채로운 삶을 체험할 수 있습니다 더욱이 본작에서는 수많은 무장들과의 교류가 더 강성한 세력을 만드는 길로 이어집니다드라마틱한 삶을 진화한 편집 기능시리즈에서 친숙한 편집 기능도 탑재 마음에 드는 파츠를 조합해 플레이어의 분신이 될 오리지널 편집무장을 생성할 수 있습니다 진삼국무쌍8에 등장한 94명의 무쌍무장 범용무장 약 700명과 펼쳐 나가는 다양한 이벤트를 통해 당신만의 삼국지 체험을 더욱 드라마틱하게 연출합니다진삼국무쌍8 Empires Deluxe Edition은 게임 본편에 다음 콘텐츠가 포함된 할인된 세트입니다Deluxe Edition 동봉품　보옥 6종  고대무장 편집 캐릭터 10종  추가 캠페인 시나리오 3종시즌 패스　발매 후 배포되는 다양한 추가 콘텐츠를 할인된 가격으로 획득할 수 있습니다 대상 DLC는 2022년 2월까지 순차 배포 예정입니다　편집 파츠 세트 14종  추가 궁성 5종시즌 패스 특전　추가 병과 4종진삼국무쌍8 Empires도 판매 중입니다 구입 시에는 주의해 주십시오시즌 패스로 배포하는 DLC의 상세 정보나 배포 시기에 대해서는 공식 사이트httpwwwgamecitynejpsmusou8e를 확인해 주십시오시즌 패스 및 시즌 패스 대상인 DLC는 각각 단품으로도 발매 예정입니다 중복 구입에 주의해 주십시오동봉품은 추후에 유료로 판매될 수 있습니다 사전에 양해를 부탁드립니다체험판에서는 공성전을 포함한 튜토리얼과 편집모드를 플레이할 수 있습니다 생성한 편집무장은 동일 기종의 제품판으로 인계 가능합니다이미 해당 게임의 PS4 버전을 보유하고 계신 경우 추가 비용이나 해당 제품을 구매할 필요 없이 PS5 디지털 버전을 보유하실 수 있습니다 PS4 디스크 사본 소유자께서는 PS5 디지털 버전을 플레이하실 때마다 해당 사본을 PS5에 넣으셔야 합니다 PS4 게임 디스크 보유자께서 PS5 디지털 에디션 비 디스크 콘솔을 구매하시면 추가 비용 없이 PS5 버전을 받으실 수 없습니다";"https://image.api.playstation.com/vulcan/ap/rnd/202111/0411/4E4k1lMoU8QEWF39ouYkBVky.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202108/1004/q9FZtN7riHcFLqQgo1qhVAnd.png?w=1920";"https://store.playstation.com//ko-kr/product/JP0106-CUSA24459_00-SM8EMPDDX0000000";1
35;"진·삼국무쌍8 Empires 시즌 패스 (한국어판)";"62,500원";"37,500원";"-40%";"이 상품에는 PS4 버전용 콘텐츠와 PS5 버전용 콘텐츠 양쪽이 포함되어 있습니다이 상품이 포함된 세트 상품도 있습니다 중복 구입에 주의해 주십시오시즌 패스에 포함된 DLC는 단품으로도 판매합니다 중복 구입에 주의해 주십시오진삼국무쌍8 Empires에서 배포되는 다양한 추가 콘텐츠를 세트로 구매하기 쉽게 한 할인 패스입니다대상 DLC는 2022년 2월까지 순차 배포 예정입니다시즌 패스 배포 내용편집 파츠 세트 14종추가 궁성 5종시즌 패스 특전콘텐츠 내용추가 병과 4종늑대  곰  호랑이  판다사용 방법쟁패모드내의 정략커맨드정보플레이어정보병과설정에서 선택해 주십시오시즌 패스로 배포하는 DLC의 상세 정보나 배포 시기에 대해서는 공식 사이트httpwwwgamecitynejpsmusou8e를 확인해 주십시오동봉품은 추후에 유료로 판매될 수 있습니다 사전에 양해를 부탁드립니다배포 예정일은 변경될 수 있습니다";"https://image.api.playstation.com/vulcan/ap/rnd/202111/1201/xzfgfG6CWhMPx9cgASEPiEdl.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202111/1201/xzfgfG6CWhMPx9cgASEPiEdl.png?w=780";"https://store.playstation.com//ko-kr/product/JP0106-CUSA24459_00-SM8EMPSPS000V000";1
36;"진·삼국무쌍8 Empires 시즌 패스 (한국어판) (추가 콘텐츠)";"62,500원";"37,500원";"-40%";"이 상품에는 PS4 버전용 콘텐츠와 PS5 버전용 콘텐츠 양쪽이 포함되어 있습니다이 상품이 포함된 세트 상품도 있습니다 중복 구입에 주의해 주십시오시즌 패스에 포함된 DLC는 단품으로도 판매합니다 중복 구입에 주의해 주십시오진삼국무쌍8 Empires에서 배포되는 다양한 추가 콘텐츠를 세트로 구매하기 쉽게 한 할인 패스입니다대상 DLC는 2022년 2월까지 순차 배포 예정입니다시즌 패스 배포 내용편집 파츠 세트 14종추가 궁성 5종시즌 패스 특전콘텐츠 내용추가 병과 4종늑대  곰  호랑이  판다사용 방법쟁패모드내의 정략커맨드정보플레이어정보병과설정에서 선택해 주십시오시즌 패스로 배포하는 DLC의 상세 정보나 배포 시기에 대해서는 공식 사이트httpwwwgamecitynejpsmusou8e를 확인해 주십시오동봉품은 추후에 유료로 판매될 수 있습니다 사전에 양해를 부탁드립니다배포 예정일은 변경될 수 있습니다";"https://image.api.playstation.com/vulcan/ap/rnd/202111/1201/xzfgfG6CWhMPx9cgASEPiEdl.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202111/1201/xzfgfG6CWhMPx9cgASEPiEdl.png?w=780";"https://store.playstation.com//ko-kr/product/JP0106-PPSA01822_00-SM8EMPSPS000V000";1
37;"WWE 2K23 시즌 패스 (영어판)";"44,800원";"33,600원";"-25%";"WWE 2K23 시즌 패스로 WWE 유니버스를 더욱 확장해 보세요 시즌 패스는 다섯 가지 출시 후 DLC 캐릭터 팩뿐만 아니라 200 추가 특성 포인트를 제공하는 MyRISE 메가 부스트와 모든 기본 게임 WWE 레전드와 추억의 경기장을 잠금 해제할 수 있는 슈퍼차저를 포함합니다 DLC 콘텐츠 출시 일정은 추후 공개됩니다 시즌 패스는 WWE 2K23 디럭스와 아이콘 에디션에 포함됩니다";"https://image.api.playstation.com/vulcan/ap/rnd/202309/1922/2dabb2e17f2025540dc7d6703b9bdd553ee896ce11aac267.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202309/1922/a940f3f44fe19906d8c9ddc4345e2483ed530b64b2ac556d.jpg?w=1920";"https://store.playstation.com//ko-kr/product/UP1001-CUSA34179_00-SEASONPASS000000";1
38;"WWE 2K23 디럭스 에디션 (영어)";"108,000원";"43,200원";"-60%";"WWE 2K23 디럭스 에디션으로 더욱 강력하고 만족스러운 경험을 누리세요 디럭스 에디션 포함 내역  예약 구매 보너스 팩 시즌 패스 다섯 가지 출시 후 DLC 캐릭터 팩 200 추가 속성 포인트를 제공하는 MyRISE 메가 부스트 팩 모든 기본 게임 WWE 레전드와 추억의 아레나를 점금 해제하는 슈퍼차저 팩을 포함합니다 DLC 콘텐츠 출시 일정은 추후 공개됩니다  디럭스 에디션 보너스 팩 존 시나 진화 카드 에메랄드 등급 비앙카 벨 황금 등급 아스카와 엣지 카드 세 가지 기본 데이 1 MyFACTION 카드 팩을 포함합니다 3일 얼리 액세스 디럭스 에디션은 벨기에에서는 이용할 수 없습니다";"https://image.api.playstation.com/vulcan/ap/rnd/202212/0822/Ple7KDVCHNALMdKmz9Ck1dAm.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202212/0822/Plgz1YryNivCG4arfyvYpwEW.jpg?w=1920";"https://store.playstation.com//ko-kr/product/UP1001-PPSA08105_00-DELUXE0000000000";1
39;"Sifu (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))";"54,800원";"21,920원";"-60%";"Deluxe Edition 포함 사항 플레이어들이 복수의 길을 걷게 될 기본 게임 쿵푸의 문화와 라이프스타일을 연상케하는 날렵한 스타일의 그림이 담긴 아트북  Howie Lee가 작곡한 중국 전통 가락과 모던한 도시 요소가 결합된 오리지널 사운드트랙 스타일을 살리며 적들과 전투할 수 있도록 디자인된 날렵한 디럭스 의상 챌린지를 모두 완료하고 게임 내 의상을 잠금 해제하세요 신규 독점 필터 및 캐릭터 포즈를 이용할 수 있는 Photo Mode Cinematic Pack";"https://image.api.playstation.com/vulcan/img/rnd/202201/1615/q9WyNMEDXQGdkL3oVmuXqVwM.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202202/1010/Ix7d78HySRemtGx1Mvr0l2V0.png?w=1920";"https://store.playstation.com//ko-kr/product/UP2703-PPSA05132_00-7522931300249907";1
40;"Demon’s Souls (중국어(간체자), 한국어, 태국어, 영어, 중국어(번체자))";"79,800원";"33,516원";"-58%";"본 아이템이 포함되어 있는 세트 상품도 있습니다 중복구입이 되지 않도록 주의하여 주십시오PlayStation Studios와 Bluepoint Games에서 PlayStation 클래식 Demons Souls의 리메이크 작품을 공개합니다 완전히 다시 구현되어 더욱 웅장한 스케일을 자랑하는 이번 리메이크 작품에서는 차세대 게이머를 안개가 잔뜩 낀 어두운 공포 판타지의 세계로 안내합니다 이전에 이 시련과 고난을 경험한 사용자는 다시 한번 환상적인 화질과  뛰어난 성능으로 어둠의 세력에 도전할 수 있습니다볼레타리아의 12번째 왕인 올랜트는 힘을 좇아 고대 소울의 힘으로 태초부터 고대 짐승이라고 불리던 데몬을 깨웠습니다 고대 짐승이 소환되자 무색 안개가 대지를 뒤덮었고 인간의 영혼을 탐하는 악몽 같은 존재가 이 땅에 풀려났습니다 이들에게 영혼을 빼앗긴 자들은 멀쩡한 자들을 공격하려는 욕망만을 남겨둔 채  미쳐버리고 맙니다 지금 볼레타리아는 외부 세계와 단절되고 이 혼돈의 땅을 구하고자 용감하게 깊은 안개를 통과한 기사들은 자취를 감추고 말았습니다 이제 이 사악한 안개에 용감하게 맞선 외로운 전사인 당신은 가장 어려운 도전에 맞서 데몬을 죽인 자의 칭호를 얻고 고대 짐승을 다시 깊은 잠 속으로 돌려보내야 합니다";"https://image.api.playstation.com/vulcan/img/rnd/202011/1717/GemRaOZaCMhGxQ9dRhnQQyT5.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202011/1717/brIXKBE5BqYgBSrsDn6Wo18O.png?w=1920";"https://store.playstation.com//ko-kr/product/HP9000-PPSA01340_00-DEMONSSOULS00000";1
41;"ACE COMBAT™ 7: SKIES UNKNOWN (한국어판)";"64,800원";"12,960원";"-80%";"본 아이템이 포함되어 있는 세트 상품도 있습니다 중복구입이 되지 않도록 주의하여 주십시오ACE COMBAT 7 SKIES UNKNOWN을 구매하시면 다운로드 콘텐츠 F104C Avril을 받으실 수 있습니다ACE COMBAT 시리즈는 플레이어가 에이스 파일럿이 되어 현실적인 하늘을 추구한 그래픽 공간을 좋아하는 기체를 몰아 360도 자유롭게 날아다니는 상쾌감과 자신의 상황 판단으로 적을 선택하여 격파하는 쾌감 눈앞에 닥친 난국을 타파하는 달성감을 즐길 수 있는 플라이트 슈팅 게임입니다시리즈 최신작인 본 작품의 개발은 역대 시리즈를 만들어 온 PROJECT ACES가 이어서 담당했습니다 하늘의 혁신을 테마로 하늘에 입체적으로 수놓여 펼쳐지는 구름들과 기류와 뇌운 등 환경의 변화에 따라 흔들리는 기체와 떨리는 HUD 표시에 의해 이제까지 이상으로 하늘의 감촉을 느끼실 수 있습니다 환경이 만들어내는 새로운 도그파이트의 세계로 인해 지금까지의 시리즈 작품 중에서도 가장 매력적인 공중전과 속도감을 즐기실 수 있습니다추가로 PS5 콘솔에서 PS Camera 전용 PlayStation Camera 어댑터가 필요 구매하실 필요는 없습니다 Playstationcomcameraadaptor으로 이동하세요";"https://image.api.playstation.com/cdn/HP0700/CUSA07163_00/VqYM9DWVz4DRbTHZfzWWkpWMkGRL1HkEWkrnk53ZwtgVFO3xUTBLXNXdPloDyO48.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202011/1002/lnCuKzd6o8O9Mq6rQ6S5dKFR.png?w=1920";"https://store.playstation.com//ko-kr/product/HP0700-CUSA07163_00-ASIAFULLGAME0000";1
42;"ACE COMBAT™ 7: SKIES UNKNOWN 시즌 패스 (한국어판)";"26,800원";"13,400원";"-50%";"이 상품이 포함된 세트 상품이 존재합니다 또한 이 세트에는 단품으로도 구입할 수 있는 상품이 포함되어 있습니다 중복 구매에 주의하여 주십시오ACE COMBAT 7 SKIES UNKNOWN에서 판매 중인 추가 콘텐츠 6개를 세트로 묶은 시즌 패스입니다시즌 패스 구매 특전으로 게임 내에 뮤직 플레이어 모드가 추가됩니다시즌 패스에 포함되는 추가 콘텐츠오리지널 기체 3종추가 콘텐츠 제1탄 ACE COMBAT 7 SKIES UNKNOWN  ADF11F Raven 세트추가 콘텐츠 제2탄 ACE COMBAT 7 SKIES UNKNOWN  ADF01 FALKEN 세트추가 콘텐츠 제3탄 ACE COMBAT 7 SKIES UNKNOWN  ADFX01 Morgan 세트SP MISSION 3종추가 콘텐츠 제4탄 ACE COMBAT 7 SKIES UNKNOWN  Unexpected Visitor추가 콘텐츠 제5탄 ACE COMBAT 7 SKIES UNKNOWN  Anchorhead Raid추가 콘텐츠 제6탄 ACE COMBAT 7 SKIES UNKNOWN  Ten Million Relief Plan상기된 모든 추가 콘텐츠는 개별 판매도 하고 있습니다시즌 패스 구매 특전뮤직 플레이어 모드게임 내의 모드가 추가됩니다 캠페인 미션 및 멀티플레이 미션 등에서 재생된 BGM을 들을 수 있습니다본 추가 콘텐츠를 이용하려면 별매의 게임 디스크를 구매하거나 PlayStationStore에서 해당 게임을 먼저 다운로드 하셔야 합니다 또한 게임 데이터의 인스톨과 최신 패치의 적용이 필요합니다본 프로그램 또는 데이터는 SIE 또는 공식 판매상에 의해 유통된 한국판아시아판의 게임 소프트웨어정품에만 호환이 됩니다 다른 지역의 프로그램 또는 데이터와의 호환성은 보장되지 않습니다권리표기ACE COMBAT 7 SKIES UNKNOWN  BANDAI NAMCO Entertainment Inc DigitalGlobe Inc All Rights Reserved All trademarks and copyrights associated with the manufacturers aircraft models trade names brands and visual images depicted in this game are the property of their respective owners and used with such permissions";"https://image.api.playstation.com/vulcan/img/cfn/11307aEAvvIdYVG2Oik2W32Kos1tKgpKfr9m703lPl1-_NHQ38vOMDcOj2in9ch-idqY6kuGkoWRODkpVA0bjgMXRoUEKB9T.png?w=440";"https://image.api.playstation.com/vulcan/img/cfn/11307aEAvvIdYVG2Oik2W32Kos1tKgpKfr9m703lPl1-_NHQ38vOMDcOj2in9ch-idqY6kuGkoWRODkpVA0bjgMXRoUEKB9T.png?w=780";"https://store.playstation.com//ko-kr/product/HP0700-CUSA07163_00-0000000000000000";1
43;"ACE COMBAT™ 7: SKIES UNKNOWN – 탑건: 매버릭 에디션 (게임)";"84,800원";"16,960원";"-80%";"이 세트에 포함되는 상품은 단품으로도 구매하실 수 있습니다 중복 구매에 주의하여 주십시오본 아이템이 포함되어 있는 세트 상품도 있습니다 중복구입이 되지 않도록 주의하여 주십시오ACE COMBAT 시리즈는 플레이어가 에이스 파일럿이 되어 현실적인 하늘을 추구한 그래픽 공간을 360도 자유롭게 날아다니는 상쾌감과 자신의 상황 판단으로 적을 선택하여 격파하는 쾌감 눈앞에 닥친 난국을 타파하는 달성감을 즐길 수 있는 플라이트 슈팅 게임입니다 이번 작품은 하늘의 혁신을 테마로 하늘에 입체적으로 수놓여 펼쳐지는 구름들에 의해 시리즈 작품 중에서도 가장 매력적인 공중전을 즐기실 수 있습니다다운로드판 구매 특전플레이어블 기체 F104C AvrilACE COMBAT 7 SKIES UNKNOWN  탑건 매버릭 기체 세트에 포함되는 콘텐츠①	플레이어블 기체 6종F14A TomcatF14A Tomcat  Top Gun MaverickFA18E Super HornetFA18E Super Hornet  Top Gun Maverick5th Gen Fighter  Top Gun MaverickDarkStar②	엠블럼 10종③	스킨 38종④	칭호 12종⑤	멀티플레이어 미션용 BGM 2종추가로 PS5 콘솔에서 PS Camera 전용 PlayStation Camera 어댑터가 필요 구매하실 필요는 없습니다 Playstationcomcameraadaptor으로 이동하세요";"https://image.api.playstation.com/vulcan/ap/rnd/202205/1808/82s1wKADWWb0kT2zDgj9TONi.png?w=440";"https://image.api.playstation.com/vulcan/ap/rnd/202205/1808/2PnSsrBFN8CoaPcpZlCGlGYU.png?w=1920";"https://store.playstation.com//ko-kr/product/HP0700-CUSA07163_00-ACE7TOPGUNME2022";1
44;"Watch Dogs 2 - Digital Gold Edition (중국어(간체자), 한국어, 영어)";"90,000원";"13,500원";"-85%";"이 세트 아이템에 포함되는 아이템은 단품으로도 구입이 가능합니다 이전에 구매하신 각 아이템의 환불은 불가능합니다기술 혁명의 발생지 샌프란시스코에 오신 걸 환영합니다 뛰어난 젊은 해커인 마르쿠스로 플레이해 악명 높은 해커 그룹인 DedSec에 합류하세요악명 높은 해커 그룹인 Dedsec과 함께 역사상 최대 해킹을 감행해 대규모로 시민을 감시하고 조종하는 범죄 조직에서 사용하는 침해성 운영 시스템인 ctOS 20을 무너뜨리세요Watch Dogs 2  Digital Gold Edition 포함 컨텐츠 Watch Dogs 2 게임 Zodiac Killer 미션  Punk Rock 팩 Urban Artist 팩 시즌 패스 Psychedelic 팩권리표기 2016 Ubisoft Entertainment All Rights Reserved Watch Dogs Ubisoft and the Ubisoft logo are trademarks of Ubisoft Entertainment in the US andor other countries";"https://image.api.playstation.com/cdn/EP0001/CUSA04294_00/2hNMzvNYlxOAnUZQspAH2NIHQFJXPJhdM8bs5OfolzCCwdkKS4xuIevmLYVnkO4Z.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202010/0900/8027gzUNUKdpdqHy6s016ewt.jpg?w=1920";"https://store.playstation.com//ko-kr/product/EP0001-CUSA04294_00-ASIAPLACEHOLDER1";1
45;"Watch Dogs 2 - Digital Standard Edition (중국어(간체자), 한국어, 영어)";"62,000원";"9,300원";"-85%";"본 아이템이 포함되어 있는 세트 상품도 있습니다 중복구입이 되지 않도록 주의하여 주십시오기술 혁명의 발생지 샌프란시스코에 오신 걸 환영합니다 뛰어난 젊은 해커인 마르쿠스로 플레이해 악명 높은 해커 그룹인 DedSec에 합류하세요악명 높은 해커 그룹인 Dedsec과 함께 역사상 최대 해킹을 감행해 대규모로 시민을 감시하고 조종하는 범죄 조직에서 사용하는 침해성 운영 시스템인 ctOS 20을 무너뜨리세요Watch Dogs 2  Digital Standard Edition 포함 컨텐츠 Watch Dogs 2 게임권리표기 2016 Ubisoft Entertainment All Rights Reserved Watch Dogs Ubisoft and the Ubisoft logo are trademarks of Ubisoft Entertainment in the US andor other countries";"https://image.api.playstation.com/cdn/EP0001/CUSA04294_00/G80s5X9ENa4rhKZZpxbimHLpy597pqypSRuKDvWBcf9Zm3zMAQXBnY18vTt8FnEn.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202010/0900/8027gzUNUKdpdqHy6s016ewt.jpg?w=1920";"https://store.playstation.com//ko-kr/product/EP0001-CUSA04294_00-ASIAST0000000000";1
46;"진・삼국무쌍 7 with 맹장전 제품판 (일본어)";"33,600원";"20,160원";"-40%";"본 소프트웨어는 PlayStation4 전용입니다일기당천의 호쾌 액션 진 삼국무쌍 7과 신 요소가 만재된 맹장전 양쪽을 하나의 소프트로 즐기세요위 오 촉 진과 같은 각 세력마다의 드라마틱한 이야기에 더해 삼국지 최강의 무장 여포의 삶을 그린 새로운 이야기가 전개 또한 삼국지의 IF 에피소드를 만끽할 수 있는 신 시나리오를 다수 수록한 이외에 신 캐릭터의 참전 새로운 무기 계통과 성장반복 플레이 요소도 추가더욱이 신 요소에 의해 새롭게 태어난 장성 모드 신 모드챌린지 모드에서 진 삼국무쌍 7의 세계를 마음껏 즐기세요권리표기 20132014 TECMO KOEI GAMES CO LTD  All rights reserved";"https://image.api.playstation.com/cdn/JP0106/CUSA00254_00/RuDyfuDXUJysenMbAmbDNPtHFdTKZiIU.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202011/0204/En1fxRR0if4HPbSda3fO9Xnd.jpg?w=1920";"https://store.playstation.com//ko-kr/product/JP0106-CUSA00254_00-ASIAXLGAMEJP0000";1
47;"진 삼국무쌍 7 with 맹장전 (영어)";"33,600원";"20,160원";"-40%";"본 소프트웨어는 PlayStation4 전용입니다일기당천의 호쾌 액션 진 삼국무쌍 7과 신 요소가 만재된 맹장전 양쪽을 하나의 소프트로 즐기세요위 오 촉 진과 같은 각 세력마다의 드라마틱한 이야기에 더해 삼국지 최강의 무장 여포의 삶을 그린 새로운 이야기가 전개 또한 삼국지의 IF 에피소드를 만끽할 수 있는 신 시나리오를 다수 수록한 이외에 신 캐릭터의 참전 새로운 무기 계통과 성장반복 플레이 요소도 추가더욱이 신 요소에 의해 새롭게 태어난 장성 모드 신 모드챌린지 모드에서 진 삼국무쌍 7의 세계를 마음껏 즐기세요권리표기 20132014 TECMO KOEI GAMES CO LTD  All rights reserved";"https://image.api.playstation.com/cdn/UP4108/CUSA00397_00/CtYKdExNmcqwDiFUrCHsFGxXVHPlftym.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202011/0204/En1fxRR0if4HPbSda3fO9Xnd.jpg?w=1920";"https://store.playstation.com//ko-kr/product/UP4108-CUSA00397_00-ASIA00000000GAME";1
48;"Assassin's Creed Odyssey - 디지털 스탠다드 에디션 (중국어(간체자), 한국어, 영어, 중국어(번체자))";"66,000원";"13,200원";"-80%";"본 아이템이 포함되어 있는 세트 상품도 있습니다 중복구입이 되지 않도록 주의하여 주십시오Assassins Creed Odyssey에서 당신의 운명을 선택하십시오낙오자에서 살아있는 전설이 되기까기 대장정을 따라가며 당신의 과거에 숨겨진 비밀을 밝혀내고 고대 그리스의 운명을 바꾸어야 합니다고대 그리스를 여행하라생기있고 무성한 숲에서 화산섬과 번화한 도시까지 탐험의 여정을 시작하고 신과 인간이 벌인 전쟁으로 황폐해진 세계를 살펴보십시오당신의 전설을 이룩하라당신의 결정으로 인해 여정의 흐름은 달라집니다 새로운 대화 시스템과 선택지를 통해 달라지는 결말을 확인해 보십시오 거대한 전투에서 승리하라아테네와 스파르타의 대규모 전투에서 전사로서의 능력을 발휘하거나 에게 해에서 수많은 함선들과 거친 해상전을 펼치며 항해해 나가십시오권리표기 2018 Ubisoft Entertainment All Rights Reserved Assassins Creed Ubisoft and the Ubisoft logo are trademarks of Ubisoft Entertainment in the US andor other countries";"https://image.api.playstation.com/vulcan/ap/rnd/202209/1208/cPLVeSodT9aWuBkmeqyvfXY7.png?w=440";"https://image.api.playstation.com/cdn/EP0001/CUSA09303_00/UUuddiVjEzZUPaIWtXNCkyvLpFkuPrdw.png?w=1920";"https://store.playstation.com//ko-kr/product/EP0001-CUSA09303_00-ASIAPLACEHOLDER0";1
49;"Assassin's Creed Odyssey - 디지털 얼티밋 에디션 (중국어(간체자), 한국어, 영어, 중국어(번체자))";"119,000원";"23,800원";"-80%";"이 세트 아이템에 포함되는 아이템은 단품으로도 구입이 가능합니다 이전에 구매하신 각 아이템의 환불은 불가능합니다Assassins Creed Odyssey에서 당신의 운명을 선택하십시오게임과 디럭스 팩 시즌 패스가 포함된 얼티밋 에디션으로 한층 업그레이드된 Assassins Creed Odyssey를 체험할 수 있습니다시즌 패스로 Assassins Creed Odyssey의 대장정과 연결되는 추가적인 스토리를 플레이해 보십시오시즌 패스에는 다음 콘텐츠가 포함됩니다 각각 3개의 에피소드를 다운로드할 수 있는 2개의 스토리 확장팩 출시일부터 플레이할 수 있는 보너스 퀘스트 그리스의 비밀 보너스 게임 Assassins Creed III 리마스터 및 Assassins Creed Liberation 리마스터낙오자에서 살아있는 전설이 되기까지 긴 여정을 따라가며 당신의 과거에 숨겨진 비밀을 밝혀내고 고대 그리스의 운명을 바꾸어야 합니다 매끄럽게 진행되는 해상 탐험과 새로운 전투 방식을 익히며 지속적으로 진화하고 당신의 플레이에 반응하는 세계를 누비십시오권리표기 2018 Ubisoft Entertainment All Rights Reserved Assassins Creed Ubisoft and the Ubisoft logo are trademarks of Ubisoft Entertainment in the US andor other countries";"https://image.api.playstation.com/cdn/EP0001/CUSA09303_00/uB1HZ8ZN841GrysOVAuLLCJWTzk3Nxn0YheSEU4kMsevBeIrc8qCIKyTxSUPtR8G.png?w=440";"https://image.api.playstation.com/vulcan/img/rnd/202011/1002/IGf7Xd5sLVrXnjij4Uuqog0A.jpg?w=1920";"https://store.playstation.com//ko-kr/product/EP0001-CUSA09303_00-ASIAPLACEHOLDER3";1
